ID_Cliente,Ubicacion,Tipo_Propiedad,Estrato,Consumo_Enero,Consumo_Febrero,Consumo_Marzo,Consumo_Abril,Consumo_Mayo,Consumo_Junio,Pago_Enero,Pago_Febrero,Pago_Marzo,Pago_Abril,Pago_Mayo,Pago_Junio,Facturas_Atrasadas,Inspecciones,Reclamos,Fraude
3385,Ciudad B,Residencial,2,1478,501,3908,1589,3384,3676,207,70,547,222,474,515,4,0,3,Si
3386,Ciudad A,Comercial,3,2887,1789,2162,775,3752,3110,404,250,303,109,525,435,1,1,1,No
3387,Ciudad C,Residencial,2,1410,3760,1542,752,3748,1672,197,526,216,105,525,234,1,2,2,Si
3388,Ciudad B,Residencial,2,995,3409,3685,2766,3717,3117,139,477,516,387,520,436,1,0,1,No
3389,Ciudad A,Comercial,3,768,2697,3532,1855,2731,1987,108,378,494,260,382,278,0,1,0,No
3390,Ciudad C,Residencial,3,3177,3180,3304,3371,2183,1040,445,445,463,472,306,146,1,2,3,No
3391,Ciudad A,Comercial,3,970,1091,3709,1923,2486,2392,136,153,519,269,348,335,0,1,1,No
3392,Ciudad A,Residencial,3,1567,1189,786,3158,1931,2691,219,166,110,442,270,377,0,1,0,No
3393,Ciudad A,Residencial,4,720,835,2415,2546,3643,3205,101,117,338,356,510,449,1,0,1,No
3394,Ciudad A,Comercial,3,2569,1806,3508,1323,3697,633,360,253,491,185,518,89,4,2,3,No
3395,Ciudad B,Residencial,3,2967,2427,3630,2254,2799,1893,415,340,508,316,392,265,2,0,3,No
3396,Ciudad A,Residencial,2,1974,1218,2354,2594,2384,742,276,171,330,363,334,104,1,1,1,No
3397,Ciudad C,Residencial,3,2386,734,2188,3277,719,746,334,103,306,459,101,104,2,1,1,No
3398,Ciudad B,Comercial,4,3505,2709,1849,3320,3557,2301,491,379,259,465,498,322,0,1,1,No
3399,Ciudad A,Residencial,4,3215,1088,3026,698,3551,1564,450,152,424,98,497,219,1,0,1,No
3400,Ciudad C,Residencial,2,1438,1100,3459,1337,2452,2290,201,154,484,187,343,321,0,0,0,Si
3401,Ciudad B,Comercial,2,3272,2755,3093,1508,2885,842,458,386,433,211,404,118,1,1,0,No
3402,Ciudad A,Residencial,2,2560,3088,529,2986,555,1455,358,432,74,418,78,204,0,2,2,Si
3403,Ciudad C,Comercial,4,2886,893,3463,1238,1841,1995,404,125,485,173,258,279,0,0,0,No
3404,Ciudad A,Residencial,2,2264,1795,2473,3867,3840,3919,317,251,346,541,538,549,0,0,2,Si
3405,Ciudad A,Residencial,2,3184,1627,1757,2742,1053,688,446,228,246,384,147,96,4,3,3,Si
3406,Ciudad A,Comercial,4,1117,3688,1454,3995,3821,1280,156,516,204,559,535,179,1,0,0,No
3407,Ciudad A,Residencial,3,3655,1051,1342,3048,1752,1402,512,147,188,427,245,196,4,3,1,No
3408,Ciudad B,Residencial,4,3418,1709,1815,620,1020,509,479,239,254,87,143,71,0,1,1,No
3409,Ciudad A,Residencial,3,1921,3199,3667,2196,883,1713,269,448,513,307,124,240,0,1,0,No
3410,Ciudad C,Comercial,2,1143,2992,1964,1079,2091,1262,160,419,275,151,293,177,3,3,0,Si
3411,Ciudad B,Residencial,3,1129,712,1135,1510,748,1938,158,100,159,211,105,271,1,1,0,No
3412,Ciudad A,Residencial,2,1243,2940,2162,1815,1749,618,174,412,303,254,245,87,4,1,1,Si
3413,Ciudad C,Comercial,2,3408,2147,958,1011,3598,1281,477,301,134,142,504,179,1,1,1,No
3414,Ciudad B,Residencial,1,2684,2776,3989,1813,3459,2647,376,389,558,254,484,371,3,3,3,Si
3415,Ciudad A,Comercial,3,3123,3578,3171,3492,3231,3135,437,501,444,489,452,439,1,1,3,No
3416,Ciudad C,Residencial,2,3907,1983,3096,2430,1602,3445,547,278,433,340,224,482,1,0,0,No
3417,Ciudad A,Residencial,2,805,1815,1192,1366,986,2130,113,254,167,191,138,298,1,1,0,Si
3418,Ciudad A,Comercial,2,3700,989,943,3114,3229,1426,518,138,132,436,452,200,1,1,0,No
3419,Ciudad A,Residencial,4,2136,1240,2891,944,2704,964,299,174,405,132,379,135,0,1,1,No
3420,Ciudad A,Residencial,3,1875,3167,614,3634,2722,2569,263,443,86,509,381,360,2,1,3,No
3421,Ciudad B,Residencial,2,1568,2815,2244,2849,1411,2881,220,394,314,399,198,403,0,0,1,No
3422,Ciudad A,Comercial,1,807,2139,2173,1820,2014,1272,113,299,304,255,282,178,3,3,1,Si
3423,Ciudad C,Residencial,3,1820,2046,2401,1910,3633,2082,255,286,336,267,509,291,0,1,1,No
3424,Ciudad B,Residencial,3,3072,1111,2792,2989,621,2603,430,156,391,418,87,364,3,2,3,No
3425,Ciudad A,Comercial,2,2248,2171,1204,1593,3646,2995,315,304,169,223,510,419,0,0,3,Si
3426,Ciudad C,Residencial,4,1476,555,3649,2741,729,3042,207,78,511,384,102,426,0,0,0,No
3427,Ciudad B,Comercial,1,1318,717,1925,2841,2571,921,185,100,270,398,360,129,4,0,0,Si
3428,Ciudad A,Residencial,2,2555,1192,1473,3294,2286,1825,358,167,206,461,320,256,0,0,1,No
3429,Ciudad C,Residencial,4,1327,2796,3799,750,1251,1046,186,391,532,105,175,146,1,0,0,No
3430,Ciudad A,Comercial,2,1278,3876,3597,694,1551,1922,179,543,504,97,217,269,0,2,3,Si
3431,Ciudad A,Residencial,4,925,2760,1721,3423,3586,2855,130,386,241,479,502,400,0,0,1,No
3432,Ciudad A,Residencial,3,2456,3243,1913,945,2307,2502,344,454,268,132,323,350,4,2,3,No
3433,Ciudad A,Residencial,2,3498,2255,739,2938,1883,3541,490,316,103,411,264,496,1,1,1,No
3434,Ciudad B,Comercial,1,2447,2273,2016,2216,1985,1614,343,318,282,310,278,226,1,2,1,Si
3435,Ciudad A,Residencial,2,584,3268,1249,1139,3245,2484,82,458,175,159,454,348,2,1,3,Si
3436,Ciudad C,Residencial,3,1098,3251,2244,2234,2092,2494,154,455,314,313,293,349,1,0,1,No
3437,Ciudad B,Comercial,2,3716,2002,3105,2410,3055,712,520,280,435,337,428,100,4,0,1,Si
3438,Ciudad A,Residencial,2,603,3044,3116,3616,3777,1615,84,426,436,506,529,226,1,0,1,No
3439,Ciudad C,Comercial,4,1949,1724,2576,1201,1638,1349,273,241,361,168,229,189,1,1,0,No
3440,Ciudad B,Residencial,2,3986,502,542,2597,1877,1329,558,70,76,364,263,186,1,1,2,Si
3441,Ciudad A,Residencial,3,1944,2243,599,2915,2671,3371,272,314,84,408,374,472,0,1,1,No
3442,Ciudad C,Comercial,3,568,3029,933,3871,1729,3813,80,424,131,542,242,534,4,0,1,No
3443,Ciudad A,Residencial,3,1853,3111,1579,2866,2298,761,259,436,221,401,322,107,1,1,0,No
3444,Ciudad A,Residencial,2,2005,655,1276,1067,1368,3442,281,92,179,149,192,482,0,0,0,Si
3445,Ciudad A,Residencial,2,869,3294,3860,3587,2299,3922,122,461,540,502,322,549,2,3,2,Si
3446,Ciudad A,Comercial,3,3988,3188,2759,1580,1820,3541,558,446,386,221,255,496,0,0,0,No
3447,Ciudad B,Residencial,3,3746,3978,3125,1896,1580,2122,524,557,438,265,221,297,3,0,0,No
3448,Ciudad A,Residencial,2,648,3683,2405,3213,1798,3443,91,516,337,450,252,482,1,1,1,No
3449,Ciudad C,Comercial,4,3940,2680,1082,3315,2004,1025,552,375,151,464,281,144,1,0,0,No
3450,Ciudad B,Residencial,3,3632,2549,1269,1958,3482,2215,508,357,178,274,487,310,2,3,3,No
3451,Ciudad A,Comercial,2,3022,3770,2353,3242,1388,2434,423,528,329,454,194,341,0,0,1,No
3452,Ciudad C,Residencial,3,3678,3574,2884,3178,3559,1170,515,500,404,445,498,164,0,3,2,No
3453,Ciudad B,Residencial,2,1411,2581,625,770,978,3980,198,361,88,108,137,557,0,0,0,No
3454,Ciudad A,Comercial,3,1214,1381,1104,2483,2887,3496,170,193,155,348,404,489,1,1,0,No
3455,Ciudad C,Residencial,2,1253,2489,3931,1616,1539,2892,175,348,550,226,215,405,3,1,1,Si
3456,Ciudad A,Residencial,3,2805,2064,2359,3555,3197,974,393,289,330,498,448,136,1,1,1,No
3457,Ciudad A,Residencial,1,957,991,3015,2410,1792,3031,134,139,422,337,251,424,3,2,2,Si
3458,Ciudad A,Comercial,3,635,2016,1911,701,2004,1587,89,282,268,98,281,222,1,1,1,No
3459,Ciudad A,Residencial,3,3062,1489,1768,1481,3254,1761,429,208,248,207,456,247,0,1,1,No
3460,Ciudad B,Residencial,1,3080,3984,2874,2930,652,1858,431,558,402,410,91,260,1,1,1,Si
3461,Ciudad A,Comercial,3,1055,2997,1849,3325,1564,2173,148,420,259,466,219,304,0,1,1,No
3462,Ciudad C,Residencial,3,771,3851,3444,2896,3383,3313,108,539,482,405,474,464,4,3,2,No
3463,Ciudad B,Comercial,4,2478,1296,1138,2709,2319,1439,347,181,159,379,325,201,1,0,0,No
3464,Ciudad A,Residencial,1,3316,2180,1731,2487,936,2634,464,305,242,348,131,369,0,0,3,Si
3465,Ciudad C,Residencial,2,3996,801,2575,2450,1666,2456,559,112,361,343,233,344,2,2,2,Si
3466,Ciudad B,Comercial,4,1583,1253,1034,3748,1321,3146,222,175,145,525,185,440,0,1,1,No
3467,Ciudad A,Residencial,1,3108,2730,519,3566,1959,2881,435,382,73,499,274,403,3,1,2,Si
3468,Ciudad C,Residencial,2,916,2223,1783,3199,3325,834,128,311,250,448,466,117,0,0,0,No
3469,Ciudad A,Residencial,4,1653,1200,1082,1422,2369,2847,231,168,151,199,332,399,0,0,0,No
3470,Ciudad A,Comercial,3,2977,1616,683,1452,967,3634,417,226,96,203,135,509,1,0,1,No
3471,Ciudad A,Residencial,2,2538,2194,2381,2475,898,1480,355,307,333,347,126,207,0,0,1,No
3472,Ciudad A,Residencial,3,1854,3155,1960,2829,1267,2038,260,442,274,396,177,285,1,2,3,No
3473,Ciudad B,Comercial,3,1236,3261,2040,2085,3076,1008,173,457,286,292,431,141,1,1,0,No
3474,Ciudad A,Residencial,3,1595,2317,1853,1475,2357,2519,223,324,259,207,330,353,2,3,1,No
3475,Ciudad C,Comercial,3,2521,2995,1669,2269,1847,2236,353,419,234,318,259,313,1,1,0,No
3476,Ciudad B,Residencial,2,3146,3003,1562,1502,2483,3417,440,420,219,210,348,478,1,0,0,No
3477,Ciudad A,Residencial,2,2558,1733,3738,3798,553,2831,358,243,523,532,77,396,4,3,3,Si
3478,Ciudad C,Comercial,2,3876,3053,665,3906,1151,3559,543,427,93,547,161,498,0,1,1,No
3479,Ciudad B,Residencial,2,2362,590,2563,3655,2432,3535,331,83,359,512,340,495,0,0,1,No
3480,Ciudad A,Residencial,2,1675,3965,3714,3602,2229,1750,235,555,520,504,312,245,0,1,1,Si
3481,Ciudad C,Residencial,4,2014,2107,1961,2279,1804,2308,282,295,275,319,253,323,0,1,1,No
3482,Ciudad A,Comercial,2,850,1344,1326,3385,2621,2897,119,188,186,474,367,406,3,2,1,Si
3483,Ciudad A,Residencial,4,954,3021,3573,2642,3480,1445,134,423,500,370,487,202,1,1,1,No
3484,Ciudad A,Residencial,3,2369,1653,1130,1323,3857,3581,332,231,158,185,540,501,0,0,1,No
3485,Ciudad A,Comercial,2,2418,2120,508,3904,518,768,339,297,71,547,73,108,4,3,0,Si
3486,Ciudad B,Residencial,3,2882,3067,2944,1640,2926,654,403,429,412,230,410,92,0,0,1,No
3487,Ciudad A,Comercial,1,1275,951,834,3193,3980,2376,179,133,117,447,557,333,0,2,2,Si
3488,Ciudad C,Residencial,3,2495,3941,667,721,1612,1080,349,552,93,101,226,151,0,1,0,No
3489,Ciudad B,Residencial,4,3277,3795,3573,2956,3789,2531,459,531,500,414,530,354,1,1,1,No
3490,Ciudad A,Comercial,2,2147,3893,3590,1788,2718,677,301,545,503,250,381,95,1,0,2,Si
3491,Ciudad C,Residencial,2,1881,1073,3826,873,1053,2329,263,150,536,122,147,326,0,0,1,No
3492,Ciudad B,Residencial,1,2443,2285,902,3495,3193,2508,342,320,126,489,447,351,3,0,3,Si
3493,Ciudad A,Residencial,4,1995,728,853,2042,2218,3225,279,102,119,286,311,452,0,0,0,No
3494,Ciudad C,Comercial,3,2337,2670,807,2486,575,3534,327,374,113,348,81,495,2,1,3,No
3495,Ciudad A,Residencial,3,1156,3952,908,3143,2816,1497,162,553,127,440,394,210,2,1,1,No
3496,Ciudad A,Residencial,3,1126,1543,1178,2020,2420,3191,158,216,165,283,339,447,1,1,0,No
3497,Ciudad A,Comercial,1,869,1387,3649,1576,2299,1579,122,194,511,221,322,221,4,3,1,Si
3498,Ciudad A,Residencial,4,1453,2763,2010,3635,3371,2001,203,387,281,509,472,280,1,0,0,No
3499,Ciudad B,Comercial,2,2994,807,3475,2518,1083,3705,419,113,487,353,152,519,0,1,1,No
3500,Ciudad A,Residencial,2,2005,970,1072,3725,608,2641,281,136,150,522,85,370,1,0,3,Si
3501,Ciudad C,Residencial,4,3182,3683,2426,1074,3672,3601,445,516,340,150,514,504,0,1,1,No
3502,Ciudad B,Comercial,2,3415,2433,3474,1337,1414,3175,478,341,486,187,198,445,1,1,2,Si
3503,Ciudad A,Residencial,3,3492,1380,3556,3470,682,1930,489,193,498,486,95,270,1,1,1,No
3504,Ciudad C,Residencial,2,1508,950,2437,2737,2952,893,211,133,341,383,413,125,0,1,3,Si
3505,Ciudad B,Residencial,2,1730,721,2047,2359,2745,2040,242,101,287,330,384,286,4,0,1,Si
3506,Ciudad A,Comercial,4,2947,2215,1495,2067,772,2579,413,310,209,289,108,361,0,0,0,No
3507,Ciudad C,Residencial,2,976,1774,3787,2253,1442,701,137,248,530,315,202,98,4,2,0,Si
3508,Ciudad A,Residencial,4,2900,2097,2769,3056,2760,2628,406,294,388,428,386,368,0,1,0,No
3509,Ciudad A,Comercial,3,2261,2172,3556,2504,2302,2542,317,304,498,351,322,356,0,0,0,No
3510,Ciudad A,Residencial,2,3734,861,3056,1530,3837,2767,523,121,428,214,537,387,4,2,3,Si
3511,Ciudad A,Comercial,4,2226,1610,3365,2555,514,2440,312,225,471,358,72,342,0,1,1,No
3512,Ciudad B,Residencial,3,1600,3863,3840,3486,2624,3393,224,541,538,488,367,475,1,3,2,No
3513,Ciudad A,Residencial,4,1088,1455,1608,1004,1916,2468,152,204,225,141,268,346,0,1,1,No
3514,Ciudad C,Comercial,2,3901,1059,3886,3097,2887,3444,546,148,544,434,404,482,2,2,1,Si
3515,Ciudad B,Residencial,1,3665,2360,2056,1035,3557,657,513,330,288,145,498,92,1,2,3,Si
3516,Ciudad A,Residencial,4,3335,3201,2781,1403,1546,3528,467,448,389,196,216,494,0,1,0,No
3517,Ciudad C,Residencial,1,2968,2606,2830,938,2194,1801,416,365,396,131,307,252,1,0,1,Si
3518,Ciudad B,Comercial,4,2780,1553,955,788,904,1119,389,217,134,110,127,157,1,1,1,No
3519,Ciudad A,Residencial,2,933,3800,3977,2347,1134,1265,131,532,557,329,159,177,1,1,1,No
3520,Ciudad C,Residencial,1,3261,735,3328,1119,2543,2715,457,103,466,157,356,380,4,2,3,Si
3521,Ciudad A,Comercial,3,2283,2678,1545,1313,3651,3537,320,375,216,184,511,495,0,0,0,No
3522,Ciudad A,Residencial,2,3261,1016,1374,2396,977,3186,457,142,192,335,137,446,4,2,2,Si
3523,Ciudad A,Comercial,4,3296,2380,777,3210,1150,1780,461,333,109,449,161,249,0,1,0,No
3524,Ciudad A,Residencial,3,3042,3329,2750,3614,2117,3667,426,466,385,506,296,513,0,3,0,No
3525,Ciudad B,Residencial,2,2943,2263,618,1312,2246,1824,412,317,87,184,314,255,2,0,3,Si
3526,Ciudad A,Comercial,4,1101,1477,2735,3364,1568,1851,154,207,383,471,220,259,0,0,1,No
3527,Ciudad C,Residencial,1,978,1578,3719,2496,2848,691,137,221,521,349,399,97,1,2,2,Si
3528,Ciudad B,Residencial,2,1677,2084,3993,701,1971,1148,235,292,559,98,276,161,0,1,1,No
3529,Ciudad A,Residencial,2,1550,953,1383,640,3982,2069,217,133,194,90,557,290,1,0,1,No
3530,Ciudad C,Comercial,2,962,1536,3255,1643,2338,2208,135,215,456,230,327,309,0,2,1,Si
3531,Ciudad B,Residencial,2,1344,3929,3913,3055,2321,1321,188,550,548,428,325,185,1,1,1,No
3532,Ciudad A,Residencial,1,3789,2211,2248,1221,952,3200,530,310,315,171,133,448,4,3,3,Si
3533,Ciudad C,Comercial,4,2029,1525,3001,2945,3240,2638,284,214,420,412,454,369,0,1,0,No
3534,Ciudad A,Residencial,2,1747,3255,1898,2709,1089,1876,245,456,266,379,152,263,1,3,2,Si
3535,Ciudad A,Comercial,1,949,3783,672,3930,3791,2539,133,530,94,550,531,355,0,1,1,Si
3536,Ciudad A,Residencial,4,3631,3292,3988,2402,3023,3283,508,461,558,336,423,460,1,0,1,No
3537,Ciudad A,Residencial,2,2639,3340,1224,1405,3564,3636,369,468,171,197,499,509,0,1,1,Si
3538,Ciudad B,Comercial,4,1812,2482,2387,3120,2809,1615,254,347,334,437,393,226,1,0,0,No
3539,Ciudad A,Residencial,4,3861,2903,2556,1185,2439,2249,541,406,358,166,341,315,0,0,1,No
3540,Ciudad C,Residencial,1,1360,1626,2609,1855,1496,2463,190,228,365,260,209,345,0,1,1,Si
3541,Ciudad B,Residencial,2,1563,3526,683,1030,1504,673,219,494,96,144,211,94,0,1,1,No
3542,Ciudad A,Comercial,2,3408,924,2477,1094,1334,2189,477,129,347,153,187,306,0,0,1,Si
3543,Ciudad C,Residencial,3,1969,762,3418,3499,3754,934,276,107,479,490,526,131,0,1,0,No
3544,Ciudad B,Residencial,1,1283,2716,3273,2315,713,3013,180,380,458,324,100,422,1,1,2,Si
3545,Ciudad A,Comercial,1,1068,1240,1917,863,1166,2578,150,174,268,121,163,361,4,0,0,Si
3546,Ciudad C,Residencial,4,3970,3164,3776,3192,998,3699,556,443,529,447,140,518,0,1,0,No
3547,Ciudad A,Comercial,1,1214,622,2780,3116,3322,1494,170,87,389,436,465,209,0,2,3,Si
3548,Ciudad A,Residencial,2,2176,1548,3380,848,1747,2189,305,217,473,119,245,306,1,1,1,No
3549,Ciudad A,Residencial,4,1849,2558,2980,2734,3914,3742,259,358,417,383,548,524,1,0,0,No
3550,Ciudad A,Comercial,3,3701,1437,2268,2532,1672,2337,518,201,318,354,234,327,0,1,0,No
3551,Ciudad B,Residencial,4,3959,1336,2855,2844,3423,2431,554,187,400,398,479,340,1,0,1,No
3552,Ciudad A,Residencial,1,2185,3011,722,1739,3461,1896,306,422,101,243,485,265,1,3,0,Si
3553,Ciudad C,Residencial,2,3641,977,3158,971,1916,2510,510,137,442,136,268,351,1,1,1,No
3554,Ciudad B,Comercial,1,3670,997,662,3743,1584,3507,514,140,93,524,222,491,3,1,3,Si
3555,Ciudad A,Residencial,2,3886,1917,1594,2355,3008,888,544,268,223,330,421,124,2,2,2,Si
3556,Ciudad C,Residencial,3,1689,2072,1539,3334,3562,3173,236,290,215,467,499,444,1,1,1,No
3557,Ciudad B,Comercial,3,3118,1869,649,3362,650,1716,437,262,91,471,91,240,3,2,3,No
3558,Ciudad A,Residencial,2,1743,2921,1677,1646,3132,2698,244,409,235,230,438,378,0,0,1,No
3559,Ciudad C,Comercial,2,1693,1992,2369,2490,2769,1451,237,279,332,349,388,203,0,0,0,No
3560,Ciudad A,Residencial,3,1837,3421,1169,3999,3883,3990,257,479,164,560,544,559,1,2,1,No
3561,Ciudad A,Residencial,4,2839,1599,3905,3913,3807,2876,397,224,547,548,533,403,0,0,0,No
3562,Ciudad A,Comercial,1,2510,3156,1391,2158,2072,3076,351,442,195,302,290,431,1,0,3,Si
3563,Ciudad A,Residencial,4,2987,2985,2108,1656,2169,3084,418,418,295,232,304,432,0,1,1,No
3564,Ciudad B,Residencial,3,1736,2696,1833,2956,2864,1210,243,377,257,414,401,169,3,1,3,No
3565,Ciudad A,Residencial,1,1478,1106,3732,2793,1791,2199,207,155,522,391,251,308,1,1,1,Si
3566,Ciudad C,Comercial,4,827,3463,1791,3152,3564,3821,116,485,251,441,499,535,1,0,0,No
3567,Ciudad B,Residencial,2,3864,1009,3984,2232,3213,2302,541,141,558,312,450,322,4,3,3,Si
3568,Ciudad A,Residencial,4,3360,3772,792,985,1134,2717,470,528,111,138,159,380,0,1,1,No
3569,Ciudad C,Comercial,3,3475,3143,3919,3921,2837,2449,487,440,549,549,397,343,0,1,1,No
3570,Ciudad B,Residencial,1,2693,2687,3256,3493,3634,3506,377,376,456,489,509,491,3,2,1,Si
3571,Ciudad A,Comercial,3,1116,3579,2537,1298,1950,1061,156,501,355,182,273,149,1,0,0,No
3572,Ciudad C,Residencial,1,1176,3971,3427,2322,2173,1658,165,556,480,325,304,232,2,2,2,Si
3573,Ciudad A,Residencial,4,1007,814,1855,1575,3398,3309,141,114,260,221,476,463,1,0,1,No
3574,Ciudad A,Comercial,3,1347,1883,3138,2363,2407,3383,189,264,439,331,337,474,4,1,0,No
3575,Ciudad A,Residencial,3,3370,863,1652,2208,3130,3795,472,121,231,309,438,531,3,3,3,No
3576,Ciudad A,Residencial,2,1254,3698,1880,759,1207,2777,176,518,263,106,169,389,1,1,1,No
3577,Ciudad B,Residencial,3,2005,3052,2320,836,849,1596,281,427,325,117,119,223,3,1,2,No
3578,Ciudad A,Comercial,3,1787,3319,1905,3557,3240,1227,250,465,267,498,454,172,1,1,0,No
3579,Ciudad C,Residencial,4,3096,2641,2553,3085,2609,2195,433,370,357,432,365,307,1,0,0,No
3580,Ciudad B,Residencial,1,3481,1539,2971,984,1060,2577,487,215,416,138,148,361,4,3,2,Si
3581,Ciudad A,Comercial,4,3468,2432,1979,1406,3316,773,486,340,277,197,464,108,0,0,0,No
3582,Ciudad C,Residencial,3,1658,3122,2187,1309,1414,1989,232,437,306,183,198,278,3,2,0,No
3583,Ciudad B,Comercial,3,2794,2136,852,3702,1082,3490,391,299,119,518,151,489,0,1,0,No
3584,Ciudad A,Residencial,2,2636,1936,2948,1065,1590,1047,369,271,413,149,223,147,1,2,0,Si
3585,Ciudad C,Residencial,1,1563,519,2739,2726,1785,2211,219,73,383,382,250,310,1,3,0,Si
3586,Ciudad A,Comercial,3,2357,1460,1033,1775,507,593,330,204,145,249,71,83,1,0,1,No
3587,Ciudad A,Residencial,2,1448,537,2785,2771,2313,1866,203,75,390,388,324,261,4,0,0,Si
3588,Ciudad A,Residencial,2,3202,2795,906,1796,2542,1923,448,391,127,251,356,269,0,0,1,No
3589,Ciudad A,Residencial,4,3999,957,3885,821,1446,2287,560,134,544,115,202,320,0,0,0,No
3590,Ciudad B,Comercial,2,953,2474,1435,2523,870,681,133,346,201,353,122,95,0,0,0,Si
3591,Ciudad A,Residencial,2,1581,2731,2774,1644,3736,1813,221,382,388,230,523,254,0,0,1,No
3592,Ciudad C,Residencial,1,2648,2732,1310,1932,1200,3457,371,382,183,270,168,484,0,1,0,Si
3593,Ciudad B,Comercial,3,953,2503,2249,919,1360,1449,133,350,315,129,190,203,1,1,1,No
3594,Ciudad A,Residencial,1,565,2679,710,2315,3489,2345,79,375,99,324,488,328,3,1,0,Si
3595,Ciudad C,Comercial,2,3240,1229,1172,2934,2888,3427,454,172,164,411,404,480,1,2,1,Si
3596,Ciudad B,Residencial,3,3433,2337,1933,2962,2517,2081,481,327,271,415,352,291,1,0,0,No
3597,Ciudad A,Residencial,1,1443,1526,3512,1795,976,3056,202,214,492,251,137,428,3,3,3,Si
3598,Ciudad C,Comercial,2,693,1177,2204,2900,1730,548,97,165,309,406,242,77,1,1,1,No
3599,Ciudad A,Residencial,2,1052,810,2421,3618,1750,928,147,113,339,507,245,130,1,0,0,No
3600,Ciudad A,Residencial,1,2743,621,3366,3530,1537,2092,384,87,471,494,215,293,3,3,3,Si
3601,Ciudad A,Residencial,3,1592,973,1964,1099,1738,1613,223,136,275,154,243,226,0,1,1,No
3602,Ciudad A,Comercial,3,2461,1177,3383,1321,1242,1206,345,165,474,185,174,169,2,0,3,No
3603,Ciudad B,Residencial,3,549,2909,2310,1488,2829,881,77,407,323,208,396,123,0,0,0,No
3604,Ciudad A,Residencial,3,1741,1021,2425,2178,3473,3814,244,143,340,305,486,534,3,2,3,No
3605,Ciudad C,Comercial,3,2094,3860,1691,3327,1906,1809,293,540,237,466,267,253,3,1,0,No
3606,Ciudad B,Residencial,4,3847,3306,1046,2821,2866,2219,539,463,146,395,401,311,0,1,0,No
3607,Ciudad A,Comercial,3,1721,1461,2572,2962,3923,3191,241,205,360,415,549,447,1,2,1,No
3608,Ciudad C,Residencial,4,1927,3394,1822,3751,3337,3458,270,475,255,525,467,484,0,0,1,No
3609,Ciudad B,Residencial,3,1008,3389,2654,3047,2757,1194,141,474,372,427,386,167,1,0,0,No
3610,Ciudad A,Comercial,2,2522,2647,2515,3941,2623,1921,353,371,352,552,367,269,3,3,0,Si
3611,Ciudad C,Residencial,3,1772,2548,2224,2550,3057,1283,248,357,311,357,428,180,0,0,0,No
3612,Ciudad A,Residencial,2,1962,3669,1498,1000,2676,2364,275,514,210,140,375,331,0,3,1,Si
3613,Ciudad A,Residencial,4,2467,3933,1969,1859,2873,2542,345,551,276,260,402,356,1,0,0,No
3614,Ciudad A,Comercial,2,3621,2152,3279,1185,3578,3156,507,301,459,166,501,442,2,1,1,Si
3615,Ciudad A,Residencial,2,2059,2263,3979,1727,2840,3954,288,317,557,242,398,554,2,3,0,Si
3616,Ciudad B,Residencial,3,2546,3592,542,3430,3849,1570,356,503,76,480,539,220,0,1,1,No
3617,Ciudad A,Comercial,1,3249,1775,2648,871,3309,3709,455,249,371,122,463,519,2,0,2,Si
3618,Ciudad C,Residencial,4,1189,2176,1814,949,3701,1873,166,305,254,133,518,262,0,1,0,No
3619,Ciudad B,Comercial,2,1630,1623,2002,2784,993,3337,228,227,280,390,139,467,0,1,0,No
3620,Ciudad A,Residencial,2,2802,3978,1274,3752,698,2516,392,557,178,525,98,352,0,0,2,Si
3621,Ciudad C,Residencial,3,1676,3517,3061,3898,3224,1747,235,492,429,546,451,245,1,0,1,No
3622,Ciudad B,Comercial,1,1789,2461,521,731,859,1282,250,345,73,102,120,179,3,3,0,Si
3623,Ciudad A,Residencial,3,3138,1295,561,1697,2888,3039,439,181,79,238,404,425,1,1,0,No
3624,Ciudad C,Residencial,1,3686,1440,2621,1416,1743,3858,516,202,367,198,244,540,3,3,2,Si
3625,Ciudad A,Residencial,2,1199,933,3827,3174,3151,1236,168,131,536,444,441,173,1,2,3,Si
3626,Ciudad A,Comercial,3,1036,3078,1555,2122,3745,1641,145,431,218,297,524,230,0,0,0,No
3627,Ciudad A,Residencial,3,1023,3800,532,692,1115,1121,143,532,74,97,156,157,0,3,1,No
3628,Ciudad A,Residencial,4,863,3557,3729,3684,732,3152,121,498,522,516,102,441,1,0,0,No
3629,Ciudad B,Comercial,2,3627,2763,3292,2847,583,3823,508,387,461,399,82,535,0,1,0,No
3630,Ciudad A,Residencial,2,3304,3507,1303,706,2967,3538,463,491,182,99,415,495,0,3,0,Si
